Date,Open,High,Low,Close,Adj Close,Volume,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
2017-01-04,2914.0,2923.0,2877.0,2915.0,2841.878418,496180.0,5.0,0.0,13.0,6.2,3.9,-0.9,0.0,102570.0,0.0
2017-01-05,2924.0,3390.939941,2889.0,2909.0,2836.029297,363157.0,1.0,5.3,46.0,8.3,1.9,-2.3,0.0,103440.0,0.0
2017-01-06,2922.0,2934.0,2899.0,2924.0,2850.652588,184580.0,7.0,2.0,30.0,10.8,2.5,-3.2,6.4,103620.0,0.0
2017-01-09,2915.0,2938.0,2914.0,2926.0,2852.602295,270870.0,7.0,0.0,14.0,10.1,8.7,7.5,3.0,101930.0,0.0
2017-01-10,2916.0,2960.0,2912.0,2953.0,2878.925293,371453.0,5.0,1.4,27.0,11.2,6.1,2.1,0.0,101120.0,0.0
2017-01-11,2939.0,2950.0,2920.0,2935.0,2861.376953,290481.0,6.0,1.0,24.0,6.8,8.3,5.4,0.0,101120.0,0.0
2017-01-12,2942.0,2942.0,2912.0,2934.0,2860.401855,246824.0,8.0,0.0,14.0,6.5,5.8,4.9,15.6,100500.0,0.0
2017-01-13,2949.0,2950.0,2922.0,2933.0,2859.427002,617687.0,4.0,1.5,29.0,5.0,3.5,0.5,0.2,100930.0,0.0
2017-01-16,2935.0,2955.0,2918.100098,2946.0,2872.10083,439034.0,8.0,0.0,15.0,6.6,4.8,4.4,2.2,102770.0,0.0
2017-01-17,2933.0,2973.800049,2933.0,2946.0,2872.10083,936152.0,3.0,5.9,55.0,6.0,3.3,0.0,0.0,103590.0,0.0
2017-01-18,2937.0,2966.0,2937.0,2953.0,2878.925293,400658.0,2.0,6.1,56.0,7.1,1.4,-3.3,0.0,103880.0,0.0
2017-01-19,2950.0,3015.0,2945.0,3010.0,2934.495605,409933.0,1.0,4.7,50.0,7.3,2.0,-3.0,0.0,103720.0,0.0
2017-01-20,3015.0,3072.0,2985.0,3049.0,2972.51709,956336.0,0.0,6.3,59.0,4.9,3.0,-1.2,0.0,103350.0,0.0
2017-01-23,3038.0,3097.0,3019.0,3097.0,3019.313232,896842.0,7.0,0.4,23.0,9.5,0.2,-4.2,0.2,102840.0,0.0
2017-01-24,3117.0,3138.0,3067.0,3074.0,2996.889893,587819.0,1.0,6.3,62.0,3.7,3.8,-2.0,0.0,102820.0,0.0
2017-01-25,3081.0,3116.0,3077.0,3080.0,3002.739502,898585.0,8.0,0.0,17.0,1.5,0.9,-1.9,0.2,102770.0,0.0
2017-01-26,3118.0,3129.0,3057.0,3065.0,2988.115723,1044369.0,6.0,0.0,17.0,8.4,0.3,-0.9,0.0,102010.0,0.0
2017-01-27,3079.0,3123.0,3071.0,3100.0,3022.237793,828967.0,6.0,0.6,26.0,10.7,3.0,-2.4,0.0,101070.0,0.0
2017-01-30,3076.0,3150.0,3076.0,3108.0,3030.037354,463188.0,8.0,0.0,19.0,10.6,6.7,4.7,1.0,101090.0,0.0
2017-01-31,3128.0,3185.0,3107.0,3171.0,3091.456543,2678252.0,8.0,0.0,19.0,11.9,8.1,5.5,2.8,101290.0,0.0
2017-02-01,3197.0,3204.0,3174.0,3197.0,3116.804443,545811.0,8.0,0.1,22.0,11.4,8.8,5.7,1.6,100660.0,0.0
2017-02-02,3198.0,3205.0,3145.0,3187.0,3107.05542,672115.0,8.0,0.0,20.0,10.8,10.2,9.1,1.8,99720.0,0.0
2017-02-03,3200.0,3216.800049,3183.0,3199.0,3118.754639,310763.0,7.0,2.0,43.0,10.0,8.7,6.5,2.4,99480.0,0.0
2017-02-06,3191.0,3199.0,3149.0,3159.0,3079.757568,362857.0,5.0,1.8,43.0,10.8,3.5,-0.5,7.4,101730.0,0.0
2017-02-07,3179.0,3187.0,3139.0,3139.0,3060.259521,694261.0,7.0,4.8,66.0,5.2,5.8,0.8,0.0,101430.0,0.0
2017-02-08,3129.0,3163.909912,3065.0,3084.0,3006.63916,521834.0,8.0,0.0,22.0,2.7,4.4,3.6,0.0,102620.0,0.0
2017-02-09,3082.0,3094.0,3067.389893,3084.0,3006.63916,353156.0,8.0,0.0,22.0,2.3,2.4,2.0,0.4,102780.0,0.0
2017-02-10,3087.0,3109.0,3067.0,3071.0,2993.965332,1086770.0,8.0,0.0,23.0,2.7,1.8,1.3,1.0,102400.0,0.0
2017-02-13,3059.0,3115.0,3059.0,3110.0,3031.987061,358667.0,2.0,7.6,91.0,12.9,6.2,1.9,0.0,102180.0,0.0
2017-02-14,3116.0,3138.0,3095.0,3117.0,3038.811523,639307.0,5.0,1.3,44.0,11.8,7.6,2.3,0.0,102320.0,0.0
2017-02-15,3142.0,3146.0,3114.0,3117.0,3038.811523,254312.0,7.0,0.1,28.0,12.3,8.0,4.1,1.4,102780.0,0.0
2017-02-16,3108.0,3147.0,3108.0,3119.0,3040.761475,307093.0,6.0,2.5,57.0,13.5,8.6,4.8,0.2,102960.0,0.0
2017-02-17,3113.0,3131.0,3104.0,3130.0,3051.485107,541431.0,5.0,4.1,72.0,12.9,10.3,7.1,0.0,102790.0,0.0
2017-02-20,3127.0,3164.0,3127.0,3133.0,3054.409912,293607.0,6.0,2.2,58.0,13.6,13.0,7.9,1.6,101890.0,0.0
2017-02-21,3139.0,3140.0,3109.0,3112.0,3033.936768,1309162.0,8.0,0.0,28.0,14.0,11.7,9.8,0.0,101610.0,0.0
2017-02-22,3109.0,3146.0,3099.0,3114.0,3035.886475,729069.0,8.0,0.0,28.0,11.2,12.3,10.6,2.2,100850.0,0.0
2017-02-23,3131.0,3136.0,3102.0,3125.0,3046.610596,973808.0,7.0,3.3,71.0,9.8,10.0,8.8,0.0,99840.0,0.0
2017-02-24,3117.0,3133.0,3112.840088,3125.0,3046.610596,548000.0,2.0,5.6,92.0,10.7,6.2,2.7,0.0,101610.0,0.0
2017-02-27,3070.0,3126.0,2964.439941,3090.0,3012.48877,1084189.0,7.0,0.8,47.0,8.0,8.2,7.4,6.6,99020.0,0.0
2017-02-28,3118.0,3119.0,3050.0,3078.0,3000.789551,772874.0,4.0,4.6,88.0,9.3,4.4,0.8,1.4,98870.0,0.0
2017-03-01,3096.0,3156.0,3077.0,3141.0,3062.209229,828137.0,7.0,0.1,39.0,11.7,6.2,3.2,0.6,99830.0,0.0
2017-03-02,3148.0,3160.0,3109.0,3143.0,3064.158936,714748.0,3.0,6.9,121.0,11.5,8.3,4.9,1.0,100830.0,0.0
2017-03-03,3198.0,3198.0,3052.0,3116.0,3037.83667,640673.0,7.0,0.0,36.0,12.3,8.2,4.8,5.0,99890.0,0.0
2017-03-06,3088.0,3116.0,3088.0,3104.0,3026.137451,332819.0,5.0,5.1,110.0,12.1,6.6,2.5,0.0,100450.0,0.0
2017-03-07,3110.0,3115.0,3077.0,3082.0,3004.689453,494523.0,7.0,5.7,117.0,14.9,8.1,4.1,2.2,101650.0,0.0
2017-03-08,3072.0,3081.0,3060.0,3071.0,2993.965332,635059.0,8.0,0.4,51.0,16.9,10.5,6.1,0.6,101270.0,0.0
2017-03-09,3090.0,3111.0,3068.0,3081.0,3003.714355,587075.0,6.0,7.8,141.0,12.6,12.8,8.8,0.0,102050.0,0.0
2017-03-10,3088.0,3106.0,3060.0,3060.0,2983.240967,2013220.0,8.0,0.0,40.0,17.3,9.4,6.2,0.0,102520.0,0.0
2017-03-13,3071.0,3078.0,3056.0,3056.0,2979.341553,297298.0,2.0,8.9,158.0,14.8,10.7,5.9,0.0,102850.0,0.0
2017-03-14,3063.0,3067.0,3042.639893,3044.0,2967.642334,313042.0,6.0,0.7,61.0,18.1,10.9,7.1,0.0,103240.0,0.0
2017-03-15,3041.0,3083.0,3041.0,3065.0,2988.115723,1288311.0,3.0,8.3,156.0,12.5,13.0,7.9,0.0,103250.0,0.0
2017-03-16,3072.0,3092.0,3061.0,3070.0,2992.990234,384465.0,5.0,0.0,44.0,12.1,9.1,5.7,0.0,102320.0,0.0
2017-03-17,3069.0,3076.0,3034.0,3070.0,2992.990234,533218.0,6.0,3.0,100.0,14.7,8.1,4.1,0.4,101740.0,0.0
2017-03-20,3073.0,3108.0,3055.0,3098.0,3020.288086,249655.0,6.0,0.6,64.0,12.6,11.7,10.6,1.2,100460.0,0.0
2017-03-21,3104.0,3124.0,3061.0,3065.0,2988.115723,443605.0,3.0,7.7,160.0,11.3,8.2,3.7,0.6,100900.0,0.0
2017-03-22,3042.0,3045.0,2997.0,3018.0,2942.295166,749732.0,6.0,3.1,107.0,11.7,7.9,4.5,5.2,100650.0,0.0
2017-03-23,3013.0,3049.0,3001.0,3033.0,2956.918457,618713.0,6.0,1.8,89.0,13.5,8.5,5.3,0.0,101520.0,0.0
2017-03-24,3019.0,3034.0,3001.0,3016.0,2940.344971,364817.0,5.0,4.3,125.0,15.4,10.1,6.7,0.0,102800.0,0.0
2017-03-27,3008.0,3038.0,2995.0,3014.0,2938.395264,575730.0,3.0,8.0,174.0,17.5,11.2,6.3,0.0,102200.0,0.0
2017-03-28,3030.0,3030.0,2997.0,3024.0,2948.144287,392220.0,6.0,6.0,152.0,15.2,11.3,5.1,0.0,102010.0,0.0
2017-03-29,3044.0,3139.73999,3001.0,3106.0,3028.087402,1027685.0,7.0,0.1,57.0,21.7,13.1,10.9,0.0,102170.0,0.0
2017-03-30,3151.0,3167.0,3067.0,3133.0,3054.409912,1481749.0,4.0,4.9,141.0,17.2,16.6,11.5,0.2,101840.0,0.0
2017-03-31,3140.0,3197.0,3110.0,3171.0,3091.456543,1148662.0,4.0,4.0,130.0,16.1,14.1,11.0,0.0,101010.0,0.0
2017-04-03,3179.0,3220.0,3152.0,3191.0,3110.955078,1252160.0,2.0,9.9,207.0,14.9,10.7,4.0,0.2,102520.0,0.0
2017-04-04,3200.0,3212.0,3173.800049,3206.0,3125.579102,1128903.0,8.0,0.0,56.0,15.4,11.8,8.7,0.0,102600.0,0.0
2017-04-05,3206.0,3234.0,3196.0,3199.0,3118.754639,1390084.0,2.0,9.9,210.0,17.7,10.3,5.2,0.0,103100.0,0.0
2017-04-06,3174.0,3202.26001,3160.0,3202.0,3121.679199,489590.0,1.0,12.0,235.0,17.9,11.8,5.9,0.0,103060.0,0.0
2017-04-07,3205.0,3236.0,3185.0,3236.0,3154.826172,579027.0,0.0,12.1,238.0,20.9,11.8,5.6,0.0,102720.0,0.0
2017-04-10,3220.0,3243.0,3203.0,3227.0,3146.052246,379503.0,5.0,5.7,166.0,16.7,11.1,8.4,0.0,102560.0,0.0
2017-04-11,3236.0,3270.0,3217.0,3235.0,3153.851318,566171.0,2.0,12.1,245.0,17.1,11.2,5.7,0.0,102710.0,0.0
2017-04-12,3239.0,3253.0,3213.0,3220.0,3139.228027,459787.0,5.0,5.1,161.0,15.4,11.4,5.8,0.0,101910.0,0.0
2017-04-13,3225.0,3237.0,3196.0,3225.0,3144.102539,600078.0,4.0,5.6,169.0,15.3,10.6,5.8,0.0,101840.0,0.0
2017-04-18,3222.0,3236.0,3185.0,3195.0,3114.854736,1063411.0,2.0,10.5,238.0,14.5,8.9,4.6,0.0,103100.0,0.0
2017-04-19,3195.0,3211.0,3165.0,3172.0,3092.431641,1095806.0,4.0,11.8,255.0,15.7,8.9,3.3,0.0,103650.0,0.0
2017-04-20,3177.0,3197.0,3164.0,3188.0,3108.030518,920156.0,7.0,3.5,145.0,15.7,10.8,5.9,0.4,103580.0,0.0
2017-04-21,3180.0,3233.399902,3178.0,3212.0,3131.428711,1402430.0,7.0,0.0,66.0,17.3,11.5,7.3,0.0,103170.0,0.0
2017-04-24,3251.0,3319.0,3251.0,3317.0,3233.794678,665332.0,6.0,2.0,122.0,11.8,9.2,4.8,0.2,101610.0,0.0
2017-04-25,3314.0,3334.0,3293.0,3307.0,3224.04541,3198865.0,3.0,8.9,228.0,11.1,6.0,0.3,0.2,101420.0,0.0
2017-04-26,3317.0,3349.0,3305.0,3348.0,3264.016846,878047.0,4.0,5.0,175.0,11.1,6.7,2.2,1.4,101830.0,0.0
2017-04-27,3329.0,3401.0,3329.0,3391.0,3305.937988,653897.0,5.0,4.9,174.0,15.0,5.8,0.6,0.2,101910.0,0.0
2017-04-28,3387.0,3400.0,3305.5,3383.0,3298.138916,996716.0,8.0,1.4,112.0,16.7,11.2,7.3,0.0,101690.0,0.0
2017-05-02,3316.0,3403.0,3316.0,3388.0,3303.013672,884406.0,4.0,5.3,186.0,12.3,12.7,6.9,0.2,101910.0,0.0
2017-05-03,3382.0,3388.699951,3338.0,3350.0,3265.966553,772673.0,8.0,0.1,79.0,14.9,9.9,7.5,1.0,102230.0,0.0
